rbaxter08,3842,1356,2884,70000,,,0,0
tgrowden,3832,9,1,157306000,,,0,0
tgrowden,3831,22,8,161103000,,,0,0
rbaxter08,3840,2884,1356,1687000,,,0,0
rbaxter08,3839,292,146,1691000,,,0,0
jeffplourd,3838,7,3,4824000,,,0,0
tgrowden,3830,264,32,172541000,161772000,10769000,2,2
rbaxter08,3836,239,162,4686000,88000,4598000,3,0
rbaxter08,3837,5,1,1513000,,,0,0
rbaxter08,3835,58,6,8092000,,,0,0
rbaxter08,3834,239,52,8277000,,,0,0
tgrowden,3827,147,21,261902000,,,0,0
chandraH1,3828,926,375,223643000,1194000,222449000,2,2
rbaxter08,3829,239,52,15245000,,,0,0
rbaxter08,3826,14,25,15187000,,,0,0
tgrowden,3824,450,45,64501000,,,0,0
rbaxter08,3825,2,1,55429000,,,0,0
rbaxter08,3823,52,36,1437000,,,0,0
rbaxter08,3822,105,44,12738000,105000,12633000,2,1
tgrowden,3816,137,20,88887000,,,0,0
dnln,3821,11,632,11129000,,,0,0
jeffplourd,3820,286,245,14000,,,0,0
jeffplourd,3819,2756,857,30000,,,0,0
rbaxter08,3818,15,7,390000,124000,266000,1,0
rbaxter08,3817,4,1,2370000,,,0,0
dnln,3815,58,0,542000,,,0,0
djj211,3814,45,92,1508000,,,0,0
rbaxter08,3813,11,2,1763000,47000,1716000,1,0
rbaxter08,3812,12,9,2586000,,,0,0
rbaxter08,3811,113,110,1302000,28000,1274000,1,0
rbaxter08,3809,34,28,63353000,33000,63320000,1,0
tgrowden,3808,264,37,64773000,,,0,0
PratikH1,3810,3,1,6330000,,,0,0
dnln,3804,50,21,65345000,,,0,0
PratikH1,3805,3,1,22256000,,,0,0
tgrowden,3807,64,15,8731000,,,0,0
jeffplourd,3806,26,0,9558000,3618000,5940000,1,1
dnln,3800,516,352,273388000,21077000,252311000,3,3
rbaxter08,3802,18,14,23328000,,,0,0
rbaxter08,3801,144,95,18920000,41000,18879000,2,0
jflewis,3803,2,8,5548000,155000,5393000,1,0
jflewis,3799,3,2,73888000,,,0,0
rbaxter08,3798,29,39,78408000,,,0,0
rbaxter08,3797,279,92,79946000,36000,79910000,1,0
jflewis,3796,111,12,141515000,,,0,0
rbaxter08,3794,71,21,161909000,,,0,0
PratikH1,3795,5,1,7740000,,,0,0
jflewis,3792,280,5,176401000,73814000,102587000,4,4
rbaxter08,3793,71,48,82092000,,,0,0
,3780,17,3,407334000,63243000,344091000,2,2
,3784,4,0,313239000,,,0,0
rbaxter08,3791,187,68,19417000,34000,19383000,2,1
rbaxter08,3790,62,1,23421000,,,0,0
rbaxter08,3789,31,15,29485000,,,0,0
rbaxter08,3782,92,26,272810000,,,0,0
rbaxter08,3779,161,71,356141000,48000,356093000,1,0
rbaxter08,3771,69,3,435879000,,,0,0
rbaxter08,3769,161,37,431538000,148816000,282722000,1,1
rbaxter08,3788,4,2,3378000,,,0,0
djj211,3786,27,24,5103000,,,0,0
jflewis,3785,60,33,240053000,53000,240000000,2,0
djj211,3787,27,24,1048000,,,0,0
rbaxter08,3783,1,1,255401000,,,0,0
jflewis,3774,23,2,159185000,,,0,0
dnln,3758,104,27,591131000,7462000,583669000,3,3
djj211,3781,27,24,833000,,,0,0
jflewis,3778,2,1,8978000,,,0,0
dnln,3772,4,1,74517000,,,0,0
jflewis,3768,24,48,26086000,3468000,22618000,1,1
djj211,3776,2,1,179000,,,0,0
djj211,3775,2,1,285000,,,0,0
djj211,3773,2,1,561000,,,0,0
fkrugerr,3760,36,12,415794000,412736000,3058000,1,1
,3767,69,40,11361000,,,0,0
jeffplourd,3766,19,7,62000,,,0,0
jeffplourd,3765,6427,7148,10000,,,0,0
rbaxter08,3764,13,6,784000,,,0,0
jflewis,3763,22,28,446000,,,0,0
,3726,1,1,699172000,,,0,0
PratikH1,3762,6,1,67177000,,,0,0
PratikH1,2851,19,34,55139000,,,0,0
PratikH1,2670,2811,150,8637000,3105000,5532000,8,8
jflewis,3754,342,49,406513000,341946000,64567000,3,3
dnln,3761,16,4,69225000,,,0,0
rbaxter08,3759,18,1,353000,64000,289000,1,0
rbaxter08,3757,86,5,57545000,17000,57528000,5,2
rbaxter08,3755,16,11,59018000,,,0,0
djj211,3756,3,1,4301000,,,0,0
djj211,3753,1,1,8387000,,,0,0
rbaxter08,3752,8,1,22689000,,,0,0
djj211,3750,251,245,19384000,14526000,4858000,3,3
rbaxter08,3751,37,8,2950000,,,0,0
rbaxter08,3745,8,2,87322000,,,0,0
fkrugerr,3746,2,2,82200000,,,0,0
dnln,3728,248,105,255320000,78143000,177177000,2,2
tgrowden,3702,170,60,841353000,,,0,0
PratikH1,3749,235,82,4704000,996000,3708000,2,2
PratikH1,3748,5,1,1017000,,,0,0
rbaxter08,3747,3,3,496000,,,0,0
rbaxter08,3739,54,34,78692000,7391000,71301000,1,1
rbaxter08,3743,17,9,62850000,,,0,0
djj211,3740,66,33,65732000,,,0,0
jflewis,3722,1,176,349114000,,,0,0
rbaxter08,3742,7,27,574000,,,0,0
PratikH1,3738,3,2,9447000,,,0,0
rbaxter08,3741,131,4,433000,,,0,0
djj211,3730,2,2,81527000,,,0,0
rbaxter08,3736,12,7,12529000,8450000,4079000,1,1
rbaxter08,3737,21,28,7415000,,,0,0
rbaxter08,3731,179,110,76413000,4008000,72405000,1,1
jflewis,3735,4,2,64410000,,,0,0
rbaxter08,3729,98,119,74170000,,,0,0
rbaxter08,3734,6,3,62240000,,,0,0
rbaxter08,3733,21,17,62529000,,,0,0
rbaxter08,3732,11,4,63052000,,,0,0
rbaxter08,3727,102,184,80035000,78208000,1827000,1,1
djj211,3711,69,28,452566000,,,0,0
jflewis,3721,19,1,268722000,23382000,245340000,2,2
jflewis,3719,79,175,317950000,,,0,0
rbaxter08,3723,99,36,237214000,,,0,0
rbaxter08,3720,133,98,258003000,43000,257960000,1,0
jflewis,3725,30,12,228734000,,,0,0
fkrugerr,3724,3,1,232898000,,,0,0
Kriordan,3666,190,162,1494311000,85944000,1408367000,8,8
djj211,3688,233,1,708724000,87536000,621188000,2,2
rbaxter08,3717,323,224,71092000,96000,70996000,3,1
djj211,3718,1,1,662000,,,0,0
djj211,3708,53,16,170379000,,,0,0
rbaxter08,3713,113,120,76631000,63351000,13280000,1,1
rbaxter08,3716,8,8,47550000,,,0,0
jflewis,3715,30,6,66064000,,,0,0
rbaxter08,3705,37,21,121084000,,,0,0
rbaxter08,3707,67,32,113262000,68070000,45192000,1,1
jeffplourd,3712,2,2,2276000,,,0,0
rbaxter08,3709,25,1,69399000,,,0,0
djj211,3703,8,5003,155828000,,,0,0
rbaxter08,3706,81,31,76020000,71189000,4831000,2,2
djj211,3710,1674,1083,488000,,,0,0
jflewis,3704,142,40,10205000,,,0,0
fkrugerr,3679,61,3,705932000,,,0,0
PratikH1,3695,22,12,356793000,348349000,8444000,1,1
djj211,3700,712,176,63065000,,,0,0
djj211,3698,19,15,81173000,,,0,0
Kriordan,3699,11,5,73894000,,,0,0
tgrowden,3701,2,20,440000,,,0,0
tgrowden,3694,1949,1,336840000,137000,336703000,4,0
jflewis,3684,76,54,515470000,,,0,0
rbaxter08,3669,159,69,1099944000,46000,1099898000,3,0
rbaxter08,3664,106,40,1119795000,,,0,0
rbaxter08,3665,36,8,1116545000,172461000,944084000,1,1
jflewis,3697,230,72,241252000,,,0,0
jflewis,3692,451,85,64612000,96000,64516000,1,0
jflewis,3696,85,451,159000,,,0,0
djj211,3690,67,2,90949000,,,0,0
djj211,3683,188,11,246154000,,,0,0
djj211,3689,22,76,86860000,,,0,0
tgrowden,3693,1,1,328000,,,0,0
MichaelSchwar3,3691,20,7,2437000,,,0,0
MichaelSchwar3,3661,426,33,880949000,90564000,790385000,3,3
jflewis,3687,10,0,72920000,70217000,2703000,1,1
PratikH1,3686,13,9,76066000,,,0,0
djj211,3680,23,6,157336000,,,0,0
Kriordan,3671,0,31,604159000,4975000,599184000,1,1
MichaelSchwar3,3682,124,115,81217000,59349000,21868000,3,3
jflewis,3676,156,73,319549000,308929000,10620000,3,3
jflewis,3678,24,16,241817000,235259000,6558000,1,1
Kriordan,3677,14,5,255115000,,,0,0
jflewis,3675,2,436,102224000,,,0,0
djj211,3649,97,7,697068000,,,0,0
Kriordan,3670,5,1,82526000,,,0,0
jeffplourd,3674,21,0,34000,,,0,0
jeffplourd,3673,4518,4182,24000,,,0,0
rbaxter08,3663,24,46,181544000,,,0,0
rbaxter08,3662,67,21,180275000,,,0,0
rbaxter08,3660,177,26,421010000,,,0,0
rbaxter08,3659,128,88,440127000,25000,440102000,2,0
rbaxter08,3658,74,99,443198000,63000,443135000,1,0
rbaxter08,3654,53,15,523680000,518975000,4705000,4,4
MichaelSchwar3,3668,21,0,336000,,,0,0
MichaelSchwar3,3667,21,0,8031000,,,0,0
rbaxter08,3650,144,28,179401000,,,0,0
tgrowden,3657,133,70,53759000,,,0,0
rbaxter08,3651,9,4,170363000,,,0,0
djj211,3656,23,7,61628000,,,0,0
MichaelSchwar3,3642,184,10,327578000,,,0,0
tgrowden,3646,252,382,193292000,,,0,0
djj211,3655,51,50,3336000,294000,3042000,1,1
djj211,3652,12,3,89751000,78643000,11108000,1,1
djj211,3653,1,1,77959000,,,0,0
djj211,3632,417,347,517705000,,,0,0
rbaxter08,3645,102,27,98670000,,,0,0
tgrowden,3648,421,40,79814000,60810000,19004000,1,1
djj211,3633,74,49,443519000,555000,442964000,5,0
rbaxter08,3634,186,1,435805000,,,0,0
tgrowden,3647,4,5,13294000,,,0,0
Kriordan,3639,12,2,343266000,240029000,103237000,1,1
rbaxter08,3631,202,47,423027000,358441000,64586000,1,1
jeffplourd,3643,34,9,2577000,,,0,0
jeffplourd,3644,34,9,16000,,,0,0
rbaxter08,3624,61,26,429815000,,,0,0
rbaxter08,3597,130,2,940458000,,,0,0
djj211,3636,36,32,14153000,746000,13407000,3,0
djj211,3638,7,0,8872000,,,0,0
djj211,3640,4,4,801000,,,0,0
djj211,3641,3,0,537000,,,0,0
djj211,3637,4,1,1286000,,,0,0
jeffplourd,3626,33,26,159913000,,,0,0
djj211,3635,3,3,438000,,,0,0
djj211,3629,8,2,24445000,20748000,3697000,1,1
rbaxter08,3630,10,0,6050000,,,0,0
Kriordan,3595,58,29,606145000,810000,605335000,2,2
Kriordan,3619,75,42,158572000,,,0,0
djj211,3628,40,10,3580000,,,0,0
jeffplourd,3627,9355,11634,24000,,,0,0
djj211,3625,2,1,520000,,,0,0
rbaxter08,3617,13,19,85131000,,,0,0
rbaxter08,3613,20,5,155702000,,,0,0
djj211,3618,56,34,80421000,52000,80369000,2,0
djj211,3621,10,27,63986000,,,0,0
djj211,3623,21,16,59205000,,,0,0
djj211,3622,13,3,58362000,,,0,0
djj211,3607,223,153,104109000,5481000,98628000,1,1
tgrowden,3620,21,27,801000,,,0,0
djj211,3614,157,123,79296000,218000,79078000,1,0
djj211,3609,51,9,94474000,,,0,0
tgrowden,3611,33,20,85898000,6581000,79317000,1,1
MichaelSchwar3,3615,18,8,3672000,,,0,0
MichaelSchwar3,3616,10,0,837000,,,0,0
rbaxter08,3606,96,2622,15355000,,,0,0
tgrowden,3612,6,2,465000,,,0,0
rbaxter08,3610,23,2,3525000,,,0,0
djj211,3608,80,24,3053000,,,0,0
rbaxter08,3593,780,73,423456000,415164000,8292000,2,2
djj211,3605,126,19,10590000,,,0,0
djj211,3602,422,39,254312000,41000,254271000,2,1
jeffplourd,3590,34,9,506852000,98421000,408431000,1,1
djj211,3599,11,4,320486000,,,0,0
djj211,3601,89,18,26611000,18573000,8038000,1,1
tgrowden,3604,81,4,2693000,,,0,0
tgrowden,3603,272,9,2947000,1049000,1898000,4,4
asensf,3600,198,129,20184000,173000,20011000,2,1
tgrowden,3598,357,33,69954000,3154000,66800000,4,4
djj211,3587,1932,176,600605000,416316000,184289000,3,3
djj211,3592,1252,234,90720000,77758000,12962000,2,2
djj211,3596,316,112,13859000,241000,13618000,5,2
larasanders-h1,3579,16,27,684485000,82699000,601786000,1,1
MichaelSchwar3,3594,87,44,10237000,3226000,7011000,2,2
rbaxter08,3584,4953,69,534780000,,,0,0
rbaxter08,3582,3550,53,537755000,,,0,0
rbaxter08,3581,3339,20,539203000,,,0,0
rbaxter08,3589,118,15,430768000,,,0,0
MichaelSchwar3,3591,234,13,73040000,,,0,0
djj211,3588,259,4085,389940000,39000,389901000,3,0
rbaxter08,3586,8,4,60048000,,,0,0
djj211,3578,245,139,122589000,,,0,0
djj211,3571,3,34,294626000,52000,294574000,1,0
djj211,3575,19,47,208489000,63000,208426000,3,0
PratikH1,3583,8,8,20042000,17980000,2062000,1,1
jeffplourd,3585,35,14,156000,,,0,0
jeffplourd,3580,5635,10697,67000,,,0,0
djj211,3576,7,7,87959000,,,0,0
rbaxter08,3577,2,2,5401000,,,0,0
jeffplourd,3572,16,2,73281000,,,0,0
djj211,3574,7,0,51308000,26000,51282000,1,0
djj211,3568,109,1609,274275000,105000,274170000,4,2
djj211,3560,427,5310,356449000,48000,356401000,5,0
djj211,3565,5,0,263598000,,,0,0
tgrowden,3548,8,2,842923000,,,0,0
rbaxter08,3569,2,2,1207000,,,0,0
rbaxter08,3570,29,10,592000,,,0,0
djj211,3567,4,1,763000,,,0,0
rbaxter08,3566,0,1,866000,148000,718000,1,1
djj211,3557,729,396,148999000,,,0,0
rbaxter08,3564,31,16,39389000,,,0,0
djj211,3563,0,1,51436000,,,0,0
djj211,3558,425,281,142942000,,,0,0
rbaxter08,3561,51,13,12895000,,,0,0
PratikH1,3562,6,6,1061000,,,0,0
rbaxter08,3559,66,15,12695000,,,0,0
rbaxter08,3556,41,22,157074000,,,0,0
rbaxter08,3555,114,57,166751000,,,0,0
rbaxter08,3553,50,16,170545000,,,0,0
djj211,3520,3553,752,770889000,71000,770818000,4,3
PratikH1,3545,3,7,408756000,,,0,0
djj211,3550,11,16,86094000,,,0,0
djj211,3549,86,18,85010000,80542000,4468000,1,1
djj211,3541,89,26,419482000,,,0,0
djj211,3524,80,42,629495000,,,0,0
djj211,3523,45,36,629623000,,,0,0
djj211,3522,486,462,629789000,,,0,0
djj211,3521,40,32,630100000,,,0,0
djj211,3530,56,1402,548112000,13586000,534526000,1,1
MichaelSchwar3,3552,10,0,60000,,,0,0
djj211,3551,212,3656,563000,,,0,0
rbaxter08,3543,126,8,91969000,64721000,27248000,1,1
tgrowden,3546,40,20,1538000,,,0,0
tgrowden,3547,40,20,1500000,,,0,0
rbaxter08,3540,12,5,82087000,,,0,0
rbaxter08,3539,13,5,81267000,,,0,0
djj211,3533,19,120,254767000,,,0,0
djj211,3526,656,3546,318823000,,,0,0
djj211,3532,91,65,198568000,,,0,0
tgrowden,3542,40,20,8451000,2121000,6330000,1,1
tgrowden,3544,10,1,869000,,,0,0
djj211,3528,48,1011,247450000,,,0,0
jeffplourd,3538,54,55,26000,,,0,0
jeffplourd,3537,2524,798,10000,,,0,0
djj211,3525,32,120,244767000,,,0,0
djj211,3495,210,180,683322000,36000,683286000,8,4
MichaelSchwar3,3536,54,55,7462000,,,0,0
MichaelSchwar3,3535,54,55,3803000,,,0,0
jeffplourd,3507,131,37,501686000,55735000,445951000,1,1
rbaxter08,3534,32,18,8110000,,,0,0
rbaxter08,3531,11,1,4939000,,,0,0
MichaelSchwar3,3529,9,6,4240000,,,0,0
rbaxter08,3527,48,38,503000,,,0,0
rbaxter08,3511,647,82,340147000,336499000,3648000,6,6
MichaelSchwar3,3499,588,298,492085000,56440000,435645000,3,3
rbaxter08,3508,60,16,348427000,106806000,241621000,2,2
rbaxter08,3504,324,126,414421000,182372000,232049000,1,1
MichaelSchwar3,3501,287,16,196717000,87915000,108802000,2,2
tgrowden,3518,1,1,7427000,,,0,0
tgrowden,3519,62,31,2950000,825000,2125000,1,1
PratikH1,3513,11,2,70770000,,,0,0
jeffplourd,3516,5239,1013,16000,,,0,0
jeffplourd,3517,1393,59,24000,,,0,0
rbaxter08,3515,7,2,183000,,,0,0
rbaxter08,3514,7,2,2610000,,,0,0
tgrowden,3512,200,13,614000,417000,197000,1,1
tgrowden,3509,11,6,1387000,,,0,0
tgrowden,3506,32,0,367000,,,0,0
tgrowden,3503,1147,46,3424000,588000,2836000,3,3
rbaxter08,3500,29,4,2273000,,,0,0
djj211,3497,21,9,67538000,,,0,0
jeffplourd,3496,7,3,3569000,,,0,0
rbaxter08,3492,224,4,74400000,,,0,0
rbaxter08,3491,409,350,75964000,26000,75938000,4,0
rbaxter08,3490,142,134,255758000,,,0,0
dnln,3432,24,0,1801648000,6942000,1794706000,2,2
jeffplourd,3489,4,2,7312000,,,0,0
larasanders-h1,3442,92,59,1466247000,93848000,1372399000,6,6
tgrowden,768,21,2,796000,,,0,0
tgrowden,750,15,17,8525000,,,0,0
rbaxter08,3485,407,266,187332000,179004000,8328000,2,2
jeffplourd,3488,27,3,77945000,,,0,0
djj211,3462,8,2,773771000,,,0,0
jeffplourd,3487,9,5,652000,,,0,0
djj211,3466,359,80,682108000,20000,682088000,3,0
jeffplourd,3484,80,13,351213000,324634000,26579000,2,2
rbaxter08,3482,67,13,343494000,,,0,0
djj211,3479,3,2,410505000,,,0,0
rbaxter08,3483,15,5,4316000,,,0,0
tgrowden,3476,1436,120,87288000,85283000,2005000,2,2
jeffplourd,3481,24,15,73664000,,,0,0
rbaxter08,3452,14,0,600743000,82000,600661000,2,0
jeffplourd,3480,199,35,59836000,,,0,0
MichaelSchwar3,3475,15,13,13578000,,,0,0
rbaxter08,3472,155,35,3660000,,,0,0
rbaxter08,3473,8,0,403000,,,0,0
jeffplourd,3471,17,37,145000,,,0,0
jeffplourd,3470,1086,723,95000,,,0,0
rbaxter08,3469,27,14,22495000,,,0,0
rbaxter08,3464,105,58,111645000,,,0,0
rbaxter08,3457,103,186,437728000,80000,437648000,2,0
MichaelSchwar3,3467,412,5,95448000,68105000,27343000,1,1
djj211,3461,64,15,167958000,11657000,156301000,1,1
jeffplourd,3468,49,36,68559000,13126000,55433000,1,1
PratikH1,3447,14,4,581271000,64026000,517245000,1,1
adamrisser,3465,1,1,310000,,,0,0
adamrisser,3463,1,1,3661000,,,0,0
rbaxter08,3439,31,24,41186000,,,0,0
rbaxter08,3434,85,1,85078000,63914000,21164000,2,2
rbaxter08,3415,41,3,1212473000,8702000,1203771000,2,2
rbaxter08,3441,115,20,252948000,249253000,3695000,1,1
rbaxter08,3448,2,1,422608000,,,0,0
rbaxter08,3445,164,80,174403000,169487000,4916000,1,1
rbaxter08,3446,88,19,509228000,173368000,335860000,1,0
stephen-h1,3456,4,2,243601000,570000,243031000,1,1
tgrowden,3460,12,34,84000,,,0,0
djj211,3459,9,2,526000,,,0,0
djj211,3458,31,9,2508000,452000,2056000,1,0
djj211,3455,7,1,213000,,,0,0
djj211,3454,151,80,2764000,1687000,1077000,2,1
djj211,3451,20,13,75341000,,,0,0
tgrowden,3453,12,34,1510000,,,0,0
djj211,3450,61,23,65855000,,,0,0
djj211,3449,5,3,28411000,,,0,0
jeffplourd,3443,4,1,70687000,68224000,2463000,1,1
djj211,3444,1,1,643000,,,0,0
djj211,3438,68,28,79071000,,,0,0
djj211,3440,1,6,12918000,,,0,0
tgrowden,3436,3,17,74269000,,,0,0
djj211,3437,79,78,64407000,,,0,0
stephen-h1,3367,2,1,1835281000,,,0,0
MichaelSchwar3,3435,18,8,1116000,,,0,0
tgrowden,3384,39,6,1627569000,3175000,1624394000,1,1
dnln,3433,0,1,1740000,,,0,0
jeffplourd,3428,3304,1200,18000,,,0,0
jeffplourd,3427,2,3,596000,,,0,0
rbaxter08,3325,134,18,88284000,95000,88189000,1,0
rbaxter08,3298,64,30,442913000,,,0,0
rbaxter08,3293,49,6,440860000,,,0,0
rbaxter08,3283,56,38,71317000,,,0,0
rbaxter08,3280,56,38,944000,,,0,0
rbaxter08,3278,14,7,486000,,,0,0
rbaxter08,3277,5,5,66490000,,,0,0
rbaxter08,3270,11,4,690000,,,0,0
rbaxter08,3269,41,27,4710000,3940000,770000,2,2
rbaxter08,3258,71,95,81581000,,,0,0
rbaxter08,3257,34,9,84600000,,,0,0
dnln,3429,0,143,949186000,,,0,0
djj211,3430,126,81,945416000,40000,945376000,2,0
djj211,3423,3,1,153620000,135934000,17686000,1,1
djj211,3424,64,54,83645000,162000,83483000,2,0
djj211,3426,20,8,59849000,24000,59825000,2,0
djj211,3422,180,139,148589000,83000,148506000,4,0
djj211,3425,1,2,239000,,,0,0
MichaelSchwar3,3420,29,21,4209000,,,0,0
MichaelSchwar3,3421,1,1,3966000,,,0,0
MichaelSchwar3,3419,29,21,1203000,,,0,0
djj211,3400,174,5,94165000,,,0,0
tgrowden,3389,12,0,436368000,,,0,0
MichaelSchwar3,3418,3,1,386000,,,0,0
MichaelSchwar3,3417,3,1,164000,,,0,0
djj211,3416,1,37,1267000,,,0,0
jeffplourd,3412,8,8,66166000,4149000,62017000,1,1
rbaxter08,3411,1,2,324000,,,0,0
rbaxter08,3394,1,0,143000,,,0,0
rbaxter08,3392,68,55,331000,,,0,0
rbaxter08,3385,11,18,57461000,,,0,0
rbaxter08,3383,99,24,61016000,,,0,0
rbaxter08,3374,158,164,203000,,,0,0
rbaxter08,3373,23,10,86372000,,,0,0
rbaxter08,3362,24,26,20174000,12206000,7968000,1,1
rbaxter08,3361,88,52,343268000,103000,343165000,1,0
rbaxter08,3346,17,2,878000,,,0,0
rbaxter08,3345,2,2,44000,,,0,0
djj211,3344,36,4,3196000,,,0,0
rbaxter08,3340,10,6,582000,,,0,0
rbaxter08,3339,4,3,1277000,,,0,0
rbaxter08,3332,258,177,80326000,,,0,0
djj211,3402,1,0,68031000,,,0,0
djj211,3406,4,1,64278000,,,0,0
djj211,3407,3,2,61639000,23000,61616000,1,0
djj211,3401,8,0,65658000,,,0,0
adamrisser,3414,1,10,350000,,,0,0
rbaxter08,3410,1,2,202000,,,0,0
MichaelSchwar3,3405,6,2,344000,,,0,0
MichaelSchwar3,3403,6,2,459000,,,0,0
djj211,3398,35,36,235327000,,,0,0
dnln,3368,110,79,578332000,,,0,0
adamrisser,3399,10,1,601000,,,0,0
djj211,3397,53,9,1195000,246000,949000,2,1
MichaelSchwar3,3391,25,6,73775000,54231000,19544000,3,3
MichaelSchwar3,3396,14,32,2633000,366000,2267000,2,2
djj211,3395,40,9,1539000,499000,1040000,2,1
jeffplourd,3390,124,3,81082000,70826000,10256000,2,2
djj211,3380,239,11,170792000,90293000,80499000,6,5
djj211,3387,27,8,98310000,21468000,76842000,2,2
MichaelSchwar3,3393,118,58,333000,192000,141000,1,1
MichaelSchwar3,3386,1,1,41355000,,,0,0
djj211,3377,164,159,103560000,31000,103529000,3,1
djj211,3388,1,1,16086000,,,0,0
tgrowden,3382,24,1,66864000,52000,66812000,1,0
djj211,3378,33,21,67234000,126000,67108000,1,0
djj211,3381,344,39,63288000,,,0,0
djj211,3379,1,16,3083000,,,0,0
djj211,3375,347,439,82024000,68157000,13867000,2,2
djj211,3371,34,11,161309000,63800000,97509000,2,2
djj211,3376,6,5,61982000,,,0,0
jeffplourd,3354,734,18,685836000,141474000,544362000,3,3
MichaelSchwar3,3370,35,5,87336000,,,0,0
djj211,3372,14,9,63389000,,,0,0
djj211,3366,16,27,7241000,,,0,0
djj211,3359,58,19,96936000,,,0,0
djj211,3363,125,18,83726000,,,0,0
djj211,3358,144,65,153848000,148710000,5138000,3,3
djj211,3365,41,47,3142000,,,0,0
jeffplourd,3364,1,1,2729000,,,0,0
MichaelSchwar3,3360,3,14,11521000,,,0,0
jeffplourd,3355,0,2,71398000,,,0,0
jeffplourd,3357,5978,4284,51000,,,0,0
jeffplourd,3356,12,9,80000,,,0,0
tgrowden,3349,124,225,89436000,,,0,0
MichaelSchwar3,3353,14,1,58928000,60077000,-1149000,1,1
dnln,3320,111,29,512737000,,,0,0
djj211,3352,93,100,2926000,,,0,0
tgrowden,3351,10,6,307000,,,0,0
tgrowden,3350,1,2,310000,,,0,0
tgrowden,3347,124,225,2978000,,,0,0
dnln,3348,1,1,2187000,,,0,0
djj211,3343,4,36,342000,,,0,0
tgrowden,3342,1,1,3330000,,,0,0
tgrowden,3341,1,1,62000,,,0,0
larasanders-h1,3331,150,818,91593000,,,0,0
djj211,3338,330,133,11774000,187000,11587000,2,2
djj211,3337,129,2,12465000,768000,11697000,2,2
djj211,3334,139,42,71238000,60968000,10270000,2,2
djj211,3324,380,835,170687000,31000,170656000,5,4
PratikH1,3335,4,2,62112000,53831000,8281000,1,1
MichaelSchwar3,3322,95,14,165979000,74567000,91412000,4,4
MichaelSchwar3,3333,2,2,62554000,,,0,0
dnln,3330,23,4,71606000,,,0,0
djj211,3317,320,453,166573000,146969000,19604000,3,3
djj211,3326,0,77,72373000,,,0,0
djj211,3263,183,74,1214195000,9453000,1204742000,2,1
MichaelSchwar3,3329,5,8,60792000,,,0,0
djj211,3327,4,1,61804000,,,0,0
tgrowden,3328,4,2,1989000,,,0,0
PratikH1,3323,3,3,10757000,,,0,0
stephen-h1,3247,1855,1394,1883323000,,,0,0
djj211,3273,28,4,1022051000,,,0,0
tgrowden,3299,2,38,584444000,,,0,0
tgrowden,3312,6,0,83429000,,,0,0
tgrowden,3309,3,1,87594000,,,0,0
tgrowden,3316,222,169,67498000,2179000,65319000,3,3
dnln,3301,18,10,502168000,,,0,0
